,image,mask
761,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dsrtb2f8i085064kwugfk.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dsrtb2f8i085064kwugfk.jpg
762,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju33za6l2qy70988jhrlp2ev.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju33za6l2qy70988jhrlp2ev.jpg
763,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2ricdv2iys0878sv1adh0u.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2ricdv2iys0878sv1adh0u.jpg
764,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju85a8h8llwm07559wxg4t5w.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju85a8h8llwm07559wxg4t5w.jpg
765,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju34xspwzenf0993cyzajv9n.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju34xspwzenf0993cyzajv9n.jpg
766,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5ktjwofed70817eg58ef7u.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5ktjwofed70817eg58ef7u.jpg
767,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3y9difj6th0801kd1rqm3w.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3y9difj6th0801kd1rqm3w.jpg
768,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8bh8surexp0987o5pzklk1.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8bh8surexp0987o5pzklk1.jpg
769,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju45ty6zn9oz0850qy4qnck1.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju45ty6zn9oz0850qy4qnck1.jpg
770,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3y21quj0ir0818kgjagr15.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3y21quj0ir0818kgjagr15.jpg
771,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1c6yfz42md08550zgoz3pw.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1c6yfz42md08550zgoz3pw.jpg
772,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8dm2cau2km0818jsv9eeq2.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8dm2cau2km0818jsv9eeq2.jpg
773,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3u815rg4ek0850vvhtcvcm.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3u815rg4ek0850vvhtcvcm.jpg
774,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3wstckialg0871xs0vevsj.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3wstckialg0871xs0vevsj.jpg
775,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju34fojcctcf0799ebolbvkn.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju34fojcctcf0799ebolbvkn.jpg
776,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju32fhnhbds40799broyoptc.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju32fhnhbds40799broyoptc.jpg
777,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5eftctcdbj08712gdp989f.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5eftctcdbj08712gdp989f.jpg
778,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7dtb1e2j0t0818deq51ib3.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7dtb1e2j0t0818deq51ib3.jpg
779,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju43o6n7m9nk087191ijwqq9.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju43o6n7m9nk087191ijwqq9.jpg
780,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju42m60jlpcm08186kqppzqv.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju42m60jlpcm08186kqppzqv.jpg
781,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju30gxjq0djk0988jytm49rs.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju30gxjq0djk0988jytm49rs.jpg
782,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7d2q1k27nf08715zshsckt.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7d2q1k27nf08715zshsckt.jpg
783,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2uzabhs6er0993x3aaf87p.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2uzabhs6er0993x3aaf87p.jpg
784,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2trtjf4qjd0878a2zle9v9.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2trtjf4qjd0878a2zle9v9.jpg
785,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5k7r0yf98c09878csbxb4d.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5k7r0yf98c09878csbxb4d.jpg
786,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8aeei7q8k308173n9y4klv.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8aeei7q8k308173n9y4klv.jpg
787,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju43b8daly4408170e5ev06g.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju43b8daly4408170e5ev06g.jpg
788,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7avvi51iox0817ym55y6tt.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7avvi51iox0817ym55y6tt.jpg
789,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2p4ddkmzxj0993p94o62av.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2p4ddkmzxj0993p94o62av.jpg
790,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7eueum2oqn0850rodmx8zo.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7eueum2oqn0850rodmx8zo.jpg
791,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8b7aqtr4a00987coba14b7.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8b7aqtr4a00987coba14b7.jpg
792,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5h57xedz5h0755mjpc8694.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5h57xedz5h0755mjpc8694.jpg
793,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju35a77vdj4n08556jj2lgmc.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju35a77vdj4n08556jj2lgmc.jpg
794,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2rz4k434s70855wwx3ddtx.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2rz4k434s70855wwx3ddtx.jpg
795,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2top2ruxxy0988p1svx36g.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2top2ruxxy0988p1svx36g.jpg
796,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2srvy5440s0801y1ba9akr.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2srvy5440s0801y1ba9akr.jpg
797,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju0s690hkp960855tjuaqvv0.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju0s690hkp960855tjuaqvv0.jpg
798,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1gv7106qd008784gk603mg.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1gv7106qd008784gk603mg.jpg
799,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5bycdkalkb09875f7bfrvx.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5bycdkalkb09875f7bfrvx.jpg
800,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8aw9n1qyg10801jkjlmors.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8aw9n1qyg10801jkjlmors.jpg
801,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2u4pymvc720988wsxrmi84.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2u4pymvc720988wsxrmi84.jpg
802,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju783tmkzkqu081803g7q5vk.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju783tmkzkqu081803g7q5vk.jpg
803,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju32csyfblyh080170aa3x5p.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju32csyfblyh080170aa3x5p.jpg
804,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7cl8zm1xcu0817ado0jpas.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7cl8zm1xcu0817ado0jpas.jpg
805,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5u4pywk81x0817vn9pe14z.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5u4pywk81x0817vn9pe14z.jpg
806,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju41r6v2lcww0871ps8k8pf5.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju41r6v2lcww0871ps8k8pf5.jpg
807,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju31ugmfb3dz0855xtqshki6.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju31ugmfb3dz0855xtqshki6.jpg
808,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3x7xsaijq80818f0psavav.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3x7xsaijq80818f0psavav.jpg
809,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju439oazm2fu0871ma0vvrft.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju439oazm2fu0871ma0vvrft.jpg
810,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2qz06823a40878ojcz9ccx.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2qz06823a40878ojcz9ccx.jpg
811,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7b5afm1nfw0801xqm8bf8q.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7b5afm1nfw0801xqm8bf8q.jpg
812,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1b3zgj3d8e0801kpolea6c.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1b3zgj3d8e0801kpolea6c.jpg
813,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7b9vcs1luz0987ta60j1dy.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7b9vcs1luz0987ta60j1dy.jpg
814,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2hewssldzx0835ep795xu0.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2hewssldzx0835ep795xu0.jpg
815,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju890guyoiti098753yg6cdu.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju890guyoiti098753yg6cdu.jpg
816,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2yi9tz8vky0801yqip0xyl.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2yi9tz8vky0801yqip0xyl.jpg
817,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3v11mrgwwb0755u242ygye.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3v11mrgwwb0755u242ygye.jpg
818,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5wuhm1lwm40987vugqn3vv.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5wuhm1lwm40987vugqn3vv.jpg
819,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2zp89k9q1g0855k1x0f1xa.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2zp89k9q1g0855k1x0f1xa.jpg
820,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju6wjm81vgsc0987enk9n3pr.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju6wjm81vgsc0987enk9n3pr.jpg
821,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2xbk0080y80801eghyddi2.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2xbk0080y80801eghyddi2.jpg
822,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7f900s2o0k08175gl1giid.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7f900s2o0k08175gl1giid.jpg
823,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3y79ofj3va0871uqfb1mzo.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3y79ofj3va0871uqfb1mzo.jpg
824,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju40taxlkrho0987smigg0x0.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju40taxlkrho0987smigg0x0.jpg
825,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5wphwwlu3m0987hh3ltg88.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5wphwwlu3m0987hh3ltg88.jpg
826,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju15l5ubz9yh0855b3ivdpse.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju15l5ubz9yh0855b3ivdpse.jpg
827,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju42xpi8lw4w0871ve317a1p.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju42xpi8lw4w0871ve317a1p.jpg
828,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2nd7l7z98o0799gfjvyfmw.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2nd7l7z98o0799gfjvyfmw.jpg
829,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju34aozyyy830993bn16u32n.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju34aozyyy830993bn16u32n.jpg
830,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7ejm2l2ncl0801wq6y84nw.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7ejm2l2ncl0801wq6y84nw.jpg
831,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju88itqbny720987hxizbj5y.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju88itqbny720987hxizbj5y.jpg
832,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2qu37qobl50993aw7ghcfq.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2qu37qobl50993aw7ghcfq.jpg
833,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju41kd7yl4nm0850gil5qqwh.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju41kd7yl4nm0850gil5qqwh.jpg
834,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3ykamdj9u208503pygyuc8.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3ykamdj9u208503pygyuc8.jpg
835,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3u4lxmg59o0755rz42b9en.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3u4lxmg59o0755rz42b9en.jpg
836,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2t9tdwuk700835kv0ljmtl.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2t9tdwuk700835kv0ljmtl.jpg
837,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2yyhsp933j0855hp32e012.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2yyhsp933j0855hp32e012.jpg
838,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2xs6na81t20878pt6nkfip.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2xs6na81t20878pt6nkfip.jpg
839,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7arvfe1ldu0850erdmphgj.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7arvfe1ldu0850erdmphgj.jpg
840,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5xkwzxmf0z0818gk4xabdm.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5xkwzxmf0z0818gk4xabdm.jpg
841,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju0t4oil7vzk099370nun5h9.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju0t4oil7vzk099370nun5h9.jpg
842,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju77bvg0yv4r0987yh60xmjo.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju77bvg0yv4r0987yh60xmjo.jpg
843,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju85ia1slh220987y7c20sm2.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju85ia1slh220987y7c20sm2.jpg
844,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8a1jtvpt9m081712iwkca7.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8a1jtvpt9m081712iwkca7.jpg
845,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2rxm8rpbaf0993o3qr2oph.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2rxm8rpbaf0993o3qr2oph.jpg
846,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8cattbsivm0818p446wgel.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8cattbsivm0818p446wgel.jpg
847,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju326h4v1gxw08352px40p7r.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju326h4v1gxw08352px40p7r.jpg
848,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8cgi2kspp308011nxdtjp6.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8cgi2kspp308011nxdtjp6.jpg
849,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju33w4sdcivk0855x879zht7.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju33w4sdcivk0855x879zht7.jpg
850,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju6vvxsev9y30987kespucdg.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju6vvxsev9y30987kespucdg.jpg
851,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju85fc11ljr40818edpb0inh.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju85fc11ljr40818edpb0inh.jpg
852,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju8cbsyssiqj0871gr4jedjp.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju8cbsyssiqj0871gr4jedjp.jpg
853,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5hjxaae3i40850h5z2laf5.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5hjxaae3i40850h5z2laf5.jpg
854,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2r6mt2om21099352pny5gw.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2r6mt2om21099352pny5gw.jpg
855,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2i3hzclw3o0988rrgh911i.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2i3hzclw3o0988rrgh911i.jpg
856,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju77vvcwzcm50850lzoykuva.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju77vvcwzcm50850lzoykuva.jpg
857,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju2nguelpmlj0835rojdn097.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju2nguelpmlj0835rojdn097.jpg
858,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju89y9h0puti0818i5yw29e6.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju89y9h0puti0818i5yw29e6.jpg
859,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1fmsyf6gxb0801cimx2gle.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1fmsyf6gxb0801cimx2gle.jpg
860,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju3128yi0rpu0988o4oo5n8n.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju3128yi0rpu0988o4oo5n8n.jpg
861,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju7ctvqn25dy08186g442m1r.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju7ctvqn25dy08186g442m1r.jpg
862,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1cfhyg48bb0799cl5pr2jh.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1cfhyg48bb0799cl5pr2jh.jpg
863,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/ck2bxw18mmz1k0725litqq2mc.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/ck2bxw18mmz1k0725litqq2mc.jpg
864,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju42dwedlmk60871jbgu4ehi.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju42dwedlmk60871jbgu4ehi.jpg
865,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju1cbokpuiw70988j4lq1fpi.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju1cbokpuiw70988j4lq1fpi.jpg
866,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju353d1eda8c07992afde611.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju353d1eda8c07992afde611.jpg
867,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/images/cju5xneamme2p0801qdf7fdwv.jpg,/home/young/chanyoung/Experiment/dataset/kvasir-seg/Kvasir-SEG/masks/cju5xneamme2p0801qdf7fdwv.jpg
